success,mode,payload_bytes,error_type,error,completed_utc,execution_order,repetition,run_id,client_success,client_endpoint,client_mode,client_payload_bytes,client_tls_version,client_tls_cipher,client_tls_group,client_alpn,client_error_type,client_error,client_tcp_connect_ms,client_tls_handshake_ms,client_tls_exporter_ms,client_pqc_handshake_ms,client_pqc_kem_keygen_ms,client_pqc_signature_sign_ms,client_pqc_signature_verify_ms,client_pqc_encapsulation_ms,client_pqc_decapsulation_ms,client_pqc_kdf_ms,client_channel_ready_ms,client_ping_rtt_ms,client_ping_service_ms,client_upload_send_ms,client_upload_receive_ms,client_download_send_ms,client_download_receive_ms,client_transfer_total_ms,client_throughput_mbps,client_process_cpu_ms,client_handshake_framed_bytes_sent,client_handshake_framed_bytes_received,client_application_framed_bytes_sent,client_application_framed_bytes_received,server_success,server_endpoint,server_mode,server_payload_bytes,server_tls_version,server_tls_cipher,server_tls_group,server_alpn,server_error_type,server_error,server_tcp_connect_ms,server_tls_handshake_ms,server_tls_exporter_ms,server_pqc_handshake_ms,server_pqc_kem_keygen_ms,server_pqc_signature_sign_ms,server_pqc_signature_verify_ms,server_pqc_encapsulation_ms,server_pqc_decapsulation_ms,server_pqc_kdf_ms,server_channel_ready_ms,server_ping_rtt_ms,server_ping_service_ms,server_upload_send_ms,server_upload_receive_ms,server_download_send_ms,server_download_receive_ms,server_transfer_total_ms,server_throughput_mbps,server_process_cpu_ms,server_handshake_framed_bytes_sent,server_handshake_framed_bytes_received,server_application_framed_bytes_sent,server_application_framed_bytes_received
True,hybrid,104857600,,,2026-09-05T08:56:13.146292+00:00,245,14,0245-hybrid-104857600-r14,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,14.4176,2.8533,0.0478,2.0011,,,0.2584,0.2449,,0.128,19.381,0.2324,,342.8348,,,336.1623,679.082,2470.5729205015004,656.25,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,14.2005,0.0599,2.3751,0.2637,0.668,,,0.1057,0.1212,16.6795,,0.1544,,343.0057,335.9841,,679.1877,2470.188432446583,625.0,4581,1144,104929913,104929990
True,hybrid,524288000,,,2026-09-05T08:56:17.437572+00:00,246,14,0246-hybrid-524288000-r14,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,15.575,2.7667,0.0473,1.8208,,,0.2205,0.2262,,0.1287,20.2749,0.2376,,1884.6693,,,1803.246,3687.997,2274.5701799648973,3515.625,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,15.321,0.0556,2.1705,0.2628,0.4953,,,0.0951,0.1153,17.5898,,0.157,,1884.8111,1803.0575,,3688.0919,2274.511651946634,3500.0,4581,1144,524648493,524648570
True,baseline,524288000,,,2026-09-05T08:56:20.819886+00:00,247,14,0247-baseline-524288000-r14,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,14.1475,2.4439,,,,,,,,,16.6267,0.2378,,1390.383,,,1396.0031,2786.4617,3010.487457983004,2687.5,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,13.7786,,,,,,,,,13.7877,,0.3656,,1390.7296,1395.6789,,2786.5803,3010.3593282418597,2765.625,0,0,524448268,524448320
True,hybrid,1073741824,,,2026-09-05T08:56:28.478324+00:00,248,14,0248-hybrid-1073741824-r14,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,11.8791,2.4186,0.0434,2.5219,,,0.2267,0.2191,,0.1219,16.922,0.2438,,3536.8899,,,3487.3284,7024.3036,2445.775433738371,6703.125,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,11.4298,0.0556,2.7139,0.2408,1.0342,,,0.1071,0.1169,14.2415,,0.1247,,3537.0166,3487.1936,,7024.4197,2445.735009825794,6546.875,4581,1144,1074479867,1074479944
True,baseline,102400,,,2026-09-05T08:56:29.097473+00:00,249,14,0249-baseline-102400-r14,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,12.7945,2.5633,,,,,,,,,15.3992,0.2611,,0.7323,,,0.8979,1.6861,971.7098629974498,0.0,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,12.3744,,,,,,,,,12.3838,,0.3783,,0.981,0.5841,,1.8277,896.4272035892105,15.625,0,0,102588,102640
True,native,102400,,,2026-09-05T08:56:29.693715+00:00,250,14,0250-native-102400-r14,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.8265,2.879,,,,,,,,,5.724,0.2383,,0.7485,,,0.8943,1.6998,963.8781033062713,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5763,,,,,,,,,2.5841,,0.3818,,0.9383,0.5783,,1.781,919.9326221224032,0.0,0,0,102588,102640
True,native,104857600,,,2026-09-05T08:56:30.903455+00:00,251,14,0251-native-104857600-r14,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,21.8147,3.1936,,,,,,,,,25.0345,0.2154,,290.7499,,,280.5637,571.3901,2936.2104803705906,546.875,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,22.0862,,,,,,,,,22.0954,,0.3537,,290.8143,280.489,,571.4794,2935.7516648894075,593.75,0,0,104889788,104889840
True,native,524288000,,,2026-09-05T08:56:34.198296+00:00,252,14,0252-native-524288000-r14,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.7973,2.8514,,,,,,,,,5.667,0.2268,,1500.3202,,,1213.132,2713.5278,3091.40300681644,2656.25,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.56,,,,,,,,,2.5688,,0.3491,,1500.4191,1213.0691,,2713.6358,3091.2799720581515,2484.375,0,0,524448268,524448320
True,native,102400,,,2026-09-05T08:56:34.790734+00:00,253,15,0253-native-102400-r15,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.7499,2.8329,,,,,,,,,5.6009,0.2114,,0.7562,,,0.8424,1.6563,989.1927790859144,15.625,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5501,,,,,,,,,2.5588,,0.3426,,0.9406,0.5813,,1.7336,945.0853714813105,0.0,0,0,102588,102640
True,native,524288000,,,2026-09-05T08:56:38.298221+00:00,254,15,0254-native-524288000-r15,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.7093,2.8217,,,,,,,,,5.5481,0.2313,,1425.8756,,,1482.5684,2908.5222,2884.1478328754033,2703.125,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5452,,,,,,,,,2.554,,0.3437,,1426.016,1482.4437,,2908.6302,2884.040741927248,2906.25,0,0,524448268,524448320
True,baseline,1024,,,2026-09-05T08:56:38.900124+00:00,255,15,0255-baseline-1024-r15,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.644,2.3391,,,,,,,,,5.0006,0.2477,,0.3597,,,0.3187,0.7322,22.376399890740238,0.0,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.088,,,,,,,,,2.097,,0.3276,,0.4341,0.2836,,0.8175,20.04159021406728,0.0,0,0,1192,1244
True,hybrid,104857600,,,2026-09-05T08:56:40.172109+00:00,256,15,0256-hybrid-104857600-r15,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.5823,2.3307,0.0439,2.675,,,0.2438,0.2364,,0.1375,7.6909,0.4296,,338.6696,,,329.9747,668.7258,2508.833366381258,640.625,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.0099,0.0708,2.9287,0.2435,1.0942,,,0.1154,0.1277,5.0553,,0.2862,,338.7966,329.8171,,668.8413,2508.400124214817,609.375,4581,1144,104929913,104929990
True,native,1024,,,2026-09-05T08:56:40.782515+00:00,257,15,0257-native-1024-r15,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,27.2612,3.3277,,,,,,,,,30.6138,0.2712,,0.3528,,,0.3357,0.7431,22.04817655766384,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,27.7749,,,,,,,,,27.7839,,0.3709,,0.4734,0.2796,,0.8562,19.135715954216305,0.0,0,0,1192,1244
True,hybrid,1048576,,,2026-09-05T08:56:41.397623+00:00,258,15,0258-hybrid-1048576-r15,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,25.2267,2.6673,0.0459,1.9312,,,0.2333,0.2462,,0.127,29.9579,0.2521,,4.1106,,,3.5399,7.7153,2174.5383847679286,15.625,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,24.7343,0.0558,2.172,0.2627,0.4118,,,0.0946,0.1132,27.0105,,0.1339,,4.2269,3.34,,7.8033,2150.015506260172,0.0,4581,1144,1049564,1049641
True,baseline,1073741824,,,2026-09-05T08:56:48.128636+00:00,259,15,0259-baseline-1073741824-r15,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.6938,2.4277,,,,,,,,,5.1401,0.213,,3049.9454,,,3077.0319,6127.0466,2803.9396964925972,5750.0,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.1029,,,,,,,,,2.1108,,0.3612,,3050.0563,3076.6902,,6127.1465,2803.8939796853233,5531.25,0,0,1074069892,1074069944
True,native,104857600,,,2026-09-05T08:56:49.292071+00:00,260,15,0260-native-104857600-r15,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,18.3373,3.137,,,,,,,,,21.5008,0.3285,,294.8126,,,284.1083,578.9969,2897.6348578032107,562.5,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,18.3838,,,,,,,,,18.392,,0.3706,,295.0243,284.0047,,579.2091,2896.573275523468,546.875,0,0,104889788,104889840
True,native,1073741824,,,2026-09-05T08:56:55.634718+00:00,261,15,0261-native-1073741824-r15,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,23.0164,2.9985,,,,,,,,,26.0468,0.2127,,2816.8462,,,2896.9073,5713.8412,3006.7109992486317,5484.375,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,23.1432,,,,,,,,,23.152,,0.3843,,2817.0272,2896.6515,,5713.9211,3006.668955229361,5546.875,0,0,1074069892,1074069944
True,hybrid,1024,,,2026-09-05T08:56:56.249093+00:00,262,15,0262-hybrid-1024-r15,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,20.6005,2.5578,0.0449,2.0824,,,0.2253,0.2313,,0.1358,25.3495,0.2495,,0.3552,,,0.4143,0.8291,19.761186829091788,0.0,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,20.3483,0.0553,2.2925,0.2559,0.5641,,,0.0978,0.1288,22.7388,,0.1262,,0.4873,0.3409,,0.94,17.429787234042553,15.625,4581,1144,1292,1369
True,hybrid,524288000,,,2026-09-05T08:57:00.037470+00:00,263,15,0263-hybrid-524288000-r15,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,24.463,2.6778,0.0447,1.9441,,,0.2204,0.2169,,0.1366,29.1913,0.2572,,1511.0992,,,1660.8362,3172.0171,2644.5658190178106,2968.75,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,24.1283,0.0565,2.2049,0.2572,0.4245,,,0.1072,0.1149,26.44,,0.1231,,1511.2557,1660.6976,,3172.1418,2644.461858546172,3000.0,4581,1144,524648493,524648570
True,baseline,104857600,,,2026-09-05T08:57:01.236712+00:00,264,15,0264-baseline-104857600-r15,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,19.3596,2.4449,,,,,,,,,21.8433,0.2916,,296.2933,,,311.7082,608.1404,2758.7734674427156,578.125,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,19.0116,,,,,,,,,19.0194,,0.388,,296.399,311.6207,,608.2627,2758.2187761965347,562.5,0,0,104889788,104889840
True,hybrid,1073741824,,,2026-09-05T08:57:08.886657+00:00,265,15,0265-hybrid-1073741824-r15,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,12.614,2.5089,0.0464,1.895,,,0.2423,0.2272,,0.1234,17.1218,0.2225,,3544.0378,,,3501.1411,7045.2603,2438.500275710182,6531.25,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,12.2277,0.0561,2.0932,0.2572,0.4093,,,0.1062,0.1263,14.4196,,0.1327,,3544.1664,3501.0114,,7045.3913,2438.4549349302997,6578.125,4581,1144,1074479867,1074479944
True,native,1048576,,,2026-09-05T08:57:09.513133+00:00,266,15,0266-native-1048576-r15,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,23.2932,3.3504,,,,,,,,,26.6705,0.2418,,3.3602,,,3.3444,6.7687,2478.646712071742,15.625,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,23.8062,,,,,,,,,23.8165,,0.3654,,3.5057,3.165,,6.8842,2437.061096423695,15.625,0,0,1049064,1049116
True,baseline,102400,,,2026-09-05T08:57:10.110961+00:00,267,15,0267-baseline-102400-r15,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,11.8539,2.6731,,,,,,,,,14.5527,0.2757,,0.7079,,,0.8635,1.6284,1006.1409972979611,0.0,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,11.6086,,,,,,,,,11.618,,0.3404,,0.9309,0.6155,,1.7452,938.8035755214302,0.0,0,0,102588,102640
True,baseline,524288000,,,2026-09-05T08:57:13.661552+00:00,268,15,0268-baseline-524288000-r15,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,23.1567,2.8592,,,,,,,,,26.0581,0.2591,,1414.5788,,,1505.7756,2920.4395,2872.378626573158,2515.625,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,22.9425,,,,,,,,,22.9519,,0.3974,,1414.6891,1505.6979,,2920.5568,2872.263261580805,2640.625,0,0,524448268,524448320
True,hybrid,102400,,,2026-09-05T08:57:14.251160+00:00,269,15,0269-hybrid-102400-r15,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.7594,2.3737,0.045,2.5618,,,0.2405,0.2189,,0.1219,7.7943,0.2332,,0.7938,,,0.9502,1.8074,906.4955184242559,15.625,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.1261,0.0549,2.7344,0.2479,1.089,,,0.1049,0.1158,4.9575,,0.1444,,1.0338,0.656,,1.9067,859.2856768238316,0.0,4581,1144,102713,102790
True,baseline,1048576,,,2026-09-05T08:57:14.877399+00:00,270,15,0270-baseline-1048576-r15,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,19.9038,2.6518,,,,,,,,,22.5943,0.2179,,3.3884,,,2.9761,6.4263,2610.711606990025,15.625,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,19.5479,,,,,,,,,19.5564,,0.3546,,3.5011,2.8554,,6.5065,2578.53162222393,15.625,0,0,1049064,1049116
True,hybrid,524288000,,,2026-09-05T08:57:18.902519+00:00,271,16,0271-hybrid-524288000-r16,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.697,2.5586,0.0473,3.1015,,,0.2335,0.2392,,0.1313,8.4675,0.2212,,1734.1937,,,1691.633,3425.9048,2448.5817586057856,3140.625,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.2709,0.0571,3.3095,0.2625,1.542,,,0.1101,0.1214,5.6826,,0.1197,,1734.3718,1691.4096,,3426.0167,2448.5017834268,3265.625,4581,1144,524648493,524648570
True,baseline,524288000,,,2026-09-05T08:57:22.509220+00:00,272,16,0272-baseline-524288000-r16,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,15.7755,2.4671,,,,,,,,,18.2896,0.2653,,1498.3039,,,1503.0999,3001.482,2794.8220245865214,2687.5,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,15.3429,,,,,,,,,15.3512,,0.366,,1498.4235,1503.0098,,3001.5997,2794.712432840395,2718.75,0,0,524448268,524448320
True,hybrid,102400,,,2026-09-05T08:57:23.131581+00:00,273,16,0273-hybrid-102400-r16,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,24.8925,2.6562,0.0477,2.0623,,,0.2421,0.2256,,0.1248,29.7171,0.2511,,0.7989,,,1.0056,1.8691,876.5716120057782,0.0,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,24.3793,0.0542,2.268,0.243,0.5842,,,0.0984,0.1137,26.7483,,0.1236,,1.0857,0.6635,,2.027,808.2881105081401,0.0,4581,1144,102713,102790
True,native,102400,,,2026-09-05T08:57:23.744029+00:00,274,16,0274-native-102400-r16,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,13.9752,2.8493,,,,,,,,,16.8679,0.2119,,0.735,,,0.8992,1.692,968.3215130023642,31.25,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,13.9583,,,,,,,,,13.9667,,0.3298,,0.9611,0.5926,,1.783,918.9007291082446,15.625,0,0,102588,102640
True,native,1048576,,,2026-09-05T08:57:24.357165+00:00,275,16,0275-native-1048576-r16,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,19.4688,2.9367,,,,,,,,,22.4287,0.2738,,3.4017,,,3.4688,6.9577,2411.3163832875803,0.0,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,19.5614,,,,,,,,,19.5815,,0.3545,,3.5556,3.3145,,7.0611,2376.0060047301413,31.25,0,0,1049064,1049116
True,native,104857600,,,2026-09-05T08:57:25.523706+00:00,276,16,0276-native-104857600-r16,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.9237,2.9239,,,,,,,,,5.867,0.2384,,288.2237,,,292.4448,580.7456,2888.9097050412433,562.5,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.6134,,,,,,,,,2.622,,0.3607,,288.4112,292.2717,,580.8608,2888.336758135512,500.0,0,0,104889788,104889840
True,hybrid,1073741824,,,2026-09-05T08:57:33.163167+00:00,277,16,0277-hybrid-1073741824-r16,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,3.814,2.4729,0.0528,2.1515,,,0.2283,0.2242,,0.1263,8.5473,0.2192,,3556.2712,,,3490.7028,7047.058,2437.878215845534,6406.25,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,3.0599,0.0552,2.3872,0.2457,0.7184,,,0.1,0.1146,5.5444,,0.1183,,3556.4261,3490.5324,,7047.1962,2437.8304075030574,6609.375,4581,1144,1074479867,1074479944
True,native,524288000,,,2026-09-05T08:57:36.688797+00:00,278,16,0278-native-524288000-r16,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.6189,2.847,,,,,,,,,5.4836,0.2057,,1483.8852,,,1461.2718,2945.2296,2848.2017157507853,2828.125,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5375,,,,,,,,,2.5457,,0.3606,,1483.9601,1461.2083,,2945.3244,2848.110041800489,2703.125,0,0,524448268,524448320
True,baseline,102400,,,2026-09-05T08:57:37.291777+00:00,279,16,0279-baseline-102400-r16,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,12.6498,2.5193,,,,,,,,,15.1973,0.2526,,0.72,,,0.922,1.6984,964.6726330664155,15.625,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,12.2538,,,,,,,,,12.2628,,0.369,,0.9692,0.5961,,1.7932,913.6738790988177,15.625,0,0,102588,102640
True,baseline,1073741824,,,2026-09-05T08:57:43.711615+00:00,280,16,0280-baseline-1073741824-r16,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,15.6289,2.6614,,,,,,,,,18.32,0.2115,,2918.414,,,2880.5054,5798.995,2962.5597511292904,5421.875,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,15.2727,,,,,,,,,15.2816,,0.3605,,2918.517,2880.4084,,5799.0903,2962.511065571785,5531.25,0,0,1074069892,1074069944
True,hybrid,1048576,,,2026-09-05T08:57:44.302112+00:00,281,16,0281-hybrid-1048576-r16,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,6.4948,2.3861,0.0449,2.0203,,,0.2317,0.2259,,0.123,11.0076,0.2446,,3.9801,,,3.9468,7.9995,2097.283080192512,31.25,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,5.976,0.0558,2.2127,0.2529,0.4869,,,0.1095,0.1156,8.2885,,0.123,,4.1322,3.7756,,8.0904,2073.718975575991,31.25,4581,1144,1049564,1049641
True,hybrid,1024,,,2026-09-05T08:57:44.901232+00:00,282,16,0282-hybrid-1024-r16,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.6603,2.3573,0.0448,1.9221,,,0.218,0.2396,,0.1243,7.0372,0.2162,,0.4676,,,0.3742,0.9008,18.18827708703375,0.0,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.0757,0.0577,2.0978,0.2382,0.497,,,0.0957,0.1131,4.2723,,0.132,,0.555,0.3117,,0.9904,16.54281098546042,15.625,4581,1144,1292,1369
True,hybrid,104857600,,,2026-09-05T08:57:46.176736+00:00,283,16,0283-hybrid-104857600-r16,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,19.6373,2.7195,0.0443,2.3019,,,0.2202,0.2272,,0.1239,24.768,0.2816,,343.505,,,331.4223,675.0094,2485.4788688868625,640.625,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,19.45,0.0567,2.5121,0.2546,0.8272,,,0.0955,0.121,22.0614,,0.1663,,343.6536,331.3171,,675.1592,2484.927406750882,609.375,4581,1144,104929913,104929990
True,native,1073741824,,,2026-09-05T08:57:52.748082+00:00,284,16,0284-native-1073741824-r16,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.618,2.8984,,,,,,,,,5.5356,0.2092,,2946.4402,,,3028.6575,5975.1835,2875.2036124078863,5750.0,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5585,,,,,,,,,2.5665,,0.3384,,2946.5245,3028.5806,,5975.2881,2875.15328072633,5609.375,0,0,1074069892,1074069944
True,baseline,1048576,,,2026-09-05T08:57:53.348945+00:00,285,16,0285-baseline-1048576-r16,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,14.3681,2.3741,,,,,,,,,16.7623,0.2128,,3.3847,,,3.4363,6.879,2438.9033289722342,0.0,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,13.7649,,,,,,,,,13.7732,,0.3777,,3.4985,3.3221,,6.9631,2409.446367278942,15.625,0,0,1049064,1049116
